1.097545228582850996e+03,6.544999902808260231e+04,-4.410370297591725830e-05,9.999997452701503420e-01,1.387268739654830694e+08,1.387336692847579718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.999999964189323691e+02,2.468369572993158340e+09,3.757754723671699524e+09 ,1
-1.213087614360119915e-06,1.489999556127628239e+03,5.300004983960729987e+01,9.999997452701503420e-01,1.419989837576922582e+02,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369617006896019e+09,3.451665455558683872e+09 ,1
9.012907480852266673e+00,1.192626161388785476e+03,-4.410370297591725830e-05,5.999999804064397146e+00,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,3.651343669729576588e+09 ,1
-1.213087614360119915e-06,2.529599463485925298e+03,-4.410370297591725830e-05,9.999997452701503420e-01,1.387324652818068564e+08,7.099999101711273397e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.757374480752985954e+09 ,1
3.000115884316320347e+01,7.999989079213264631e+00,8.000002267429067615e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,2.468368392737727642e+09 ,1
3.599998487394680524e+03,1.493753535356328939e+03,8.000015469454228878e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,-1.653359582576285902e-07,2.999999985175615169e+00,7.999999237579245914e+00,4.112939414597492218e+08,4.035656315265100002e+08 ,0
9.454652327022486134e+02,1.874000454415023341e+03,-4.410370297591725830e-05,9.999997452701503420e-01,2.620000167286343640e+02,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,1.082668089831663370e+09 ,1
8.998560244270532138e+00,4.663831039244837484e+03,5.300016344621167264e+01,9.999997452701503420e-01,1.697337023238485272e+05,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,1.241943149100952387e+09 ,1
1.266731566064923300e+03,1.060999960407634717e+03,2.199998846107087047e+01,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,2.999999978593413275e+00,8.000004983404750192e+00,2.468369573014893532e+09,3.702662782238779068e+09 ,1
6.999386757797765313e-04,6.237481996764114592e+04,5.300026021374378615e+01,5.070089762772573158e+05,2.629992418504625675e+02,7.303232297938282500e+03,1.299999999293617492e+01,-7.710424743123667213e-09,7.999999237579245914e+00,2.468369684173857212e+09,1.219614237918504715e+09 ,0
9.013075184714981702e+00,-2.504720432625617832e-04,6.667000131794053232e+03,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,-1.000002002763821451e+00,2.468369572993158340e+09,1.350431916819996834e+08 ,1
1.075573212915514887e-03,1.730070037873712863e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.929433547445816657e+03,1.758641375063451960e+03,1.999999911571151756e+00,-7.710424743123667213e-09,7.999999237579245914e+00,1.176856428715952158e+09,2.468369637432941914e+09 ,0
1.184950674735687016e+03,5.251580301852810226e+04,5.300004983960729987e+01,9.999997452701503420e-01,1.387336730061328113e+08,1.387336692847579718e+08,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,2.735554033276414871e+07 ,1
6.999386757797765313e-04,6.189798817283134849e+04,5.300026021374378615e+01,4.998974493343788199e+05,2.629992418504625675e+02,8.299988759205825772e+01,1.398678781791908854e+01,5.000000032871429134e+00,7.999999237579245914e+00,1.566353357538797140e+09,1.483612272011435032e+09 ,0
3.930395694965227449e-03,9.472844685660675168e-04,2.200006111512720963e+01,1.443293351342342703e+03,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,2.100000014454772099e+02,2.468369544907854080e+09,4.026531749554126740e+09 ,0
3.593108816612485953e+03,-2.504720432625617832e-04,-4.410370297591725830e-05,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,2.999999978593413275e+00,1.870000011744344590e+02,2.468369572993158340e+09,3.756213358792108536e+09 ,1
9.052940788652016124e+00,3.102877851934739738e+04,5.300004983960729987e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,2.154704573042677402e+09 ,1
3.598800062967470694e+03,5.485159508115912467e+04,2.200006111512720963e+01,4.904091632131897495e+05,2.629992418504625675e+02,5.008257127577735446e+03,1.299999999293617492e+01,-7.710424743123667213e-09,7.999999237579245914e+00,2.468369544907854080e+09,2.468368394759351254e+09 ,0
-1.213087614360119915e-06,7.999989079213264631e+00,6.667000131794053232e+03,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369616007077694e+09,1.348576737519822121e+08 ,1
8.501924906454405573e-04,3.485518566109252424e+04,5.971246327167485288e+04,1.000001920508630349e+00,6.718926183053015731e+06,8.500014168203324516e+01,1.299999999293617492e+01,5.000000032871429134e+00,7.999999237579245914e+00,2.468369544907854080e+09,2.468370208777121544e+09 ,0
6.999386757797765313e-04,4.229461138638820557e+04,5.300026021374378615e+01,5.070089762772573158e+05,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,2.159999968840273823e+02,1.386298292035686255e+09,2.468370215918923855e+09 ,0
3.597149699367598259e+03,1.105000314287461151e+03,3.388999937513533041e+03,9.999997452701503420e-01,1.860005683232957381e+02,9.187694711789005669e+04,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369572993158340e+09,3.494970813031540394e+09 ,1
3.599962426479117312e+03,5.002357235767642851e+04,3.508893760226783343e-04,2.000000419692817388e+00,2.629992418504625675e+02,1.011290546248726059e+03,1.299999999293617492e+01,5.000000032871429134e+00,2.100000014454772099e+02,2.468369475274852753e+09,9.830836248397827148e+01 ,0
-1.213087614360119915e-06,1.567719059867484248e+03,5.300016344621167264e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369617006896019e+09,2.468368392737727642e+09 ,1
1.202935428634895970e+03,2.079000088264414444e+03,-4.410370297591725830e-05,2.000000268328555819e+00,1.387336730061328113e+08,1.387336692847579718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,2.110000026734852270e+02,2.468369572993158340e+09,3.731872218921423435e+09 ,1
9.012407791791929412e+00,1.034615166512987344e+03,8.362305089786400458e+01,1.523400009518512707e+04,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369617006896019e+09,3.754138672887356758e+09 ,1
6.999386757797765313e-04,5.264241612148964487e+04,8.000015469454228878e+01,2.941673867492538079e+02,9.901754049388361454e+04,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,7.999999237579245914e+00,1.973406089061794519e+09,1.249753214738284588e+09 ,0
3.599999088409939759e+03,4.244865094117905392e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.999999911571151756e+00,2.999999985175615169e+00,7.999999237579245914e+00,1.406436364962725639e+09,1.041458952782778263e+09 ,0
2.554764981752555286e-04,-2.504720432625617832e-04,4.429999919600367093e+02,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.789999989616776475e+02,2.468369601009803772e+09,3.278535579970382690e+09 ,1
3.599999088409939759e+03,3.656099497020107810e+04,5.308651874634989508e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,-1.653359582576285902e-07,2.999999985175615169e+00,1.433483940282871174e+02,8.079775530993487835e+08,4.468401538425424099e+08 ,0
2.467058479124796577e+03,9.472844685660675168e-04,5.671942105017008726e+04,1.000001920508630349e+00,6.462429034069200754e+08,1.347441374155323501e+02,1.299999999293617492e+01,2.999999985175615169e+00,2.129999991647522961e+02,1.896225314665079117e+07,3.514940686798046112e+09 ,0
3.599998287056260779e+03,1.336299940362914276e+04,5.300026021374378615e+01,7.800000057379041607e+01,6.462429034069200754e+08,1.860001126122415371e+02,1.299999999293617492e+01,-7.710424743123667213e-09,8.700000148917338549e+01,2.468369597132605553e+09,3.244142171472625732e+09 ,0
3.599999088409939759e+03,2.887415105414722348e+03,6.550086710841818422e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,1.869999940067614546e+02,1.579922531638213158e+09,3.495447814291858673e+07 ,0
4.342353517464800916e+02,5.010437658203492174e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.599984003990357451e+01,1.299999999293617492e+01,2.999999985175615169e+00,7.999999237579245914e+00,2.468369631949106216e+09,1.427612372185707569e+09 ,0
6.999386757797765313e-04,3.555266709769044246e+04,5.300026021374378615e+01,5.070089762772573158e+05,6.435617053392809629e+08,2.719994639289898259e+02,2.000000692426178617e+00,-7.710424743123667213e-09,7.999999237579245914e+00,2.468369579724354744e+09,2.468368387617548943e+09 ,0
1.949284507296918889e+01,1.024999846079064810e+03,2.499999806565824656e+01,9.999997452701503420e-01,1.967873343464446068e+07,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,2.949164516235885620e+08 ,1
6.999386757797765313e-04,3.719897418859305617e+04,7.465235673501596466e+03,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,-1.653359582576285902e-07,-7.710424743123667213e-09,7.999999237579245914e+00,2.468369544907854080e+09,1.310127611275365829e+09 ,0
-1.213087614360119915e-06,1.070000470815817607e+03,2.499999806565824656e+01,3.407471103996472266e+03,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,9.585986224752024043e+01,2.468369601009803772e+09,3.648006670265756130e+09 ,1
9.012996466575341259e+00,6.494203489013802027e+04,5.300004983960729987e+01,1.762423324761251279e+05,1.387336730061328113e+08,1.387336692847579718e+08,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,3.651343669729576588e+09 ,1
8.912545275336334782e+00,1.024999846079064810e+03,4.429999351567345229e+02,2.000000268328555819e+00,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.900000000770108954e+02,2.468369613007622719e+09,1.249743851078521729e+09 ,1
3.143128002591018230e+03,1.226777991031822239e+03,-4.410370297591725830e-05,1.762480010020572226e+05,1.387313134706441760e+08,1.387335243657062352e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.900000000770108954e+02,2.468369572993158340e+09,3.757085533995565891e+09 ,1
3.599939853559630592e+03,7.999989079213264631e+00,-4.410370297591725830e-05,1.762480010020572226e+05,6.189999672253634344e+02,6.999980788311222568e+01,1.199999999590421140e+01,3.999999951438812040e+00,2.110000026734852270e+02,2.468369572993158340e+09,3.750336587889332294e+09 ,1
3.599999088409939759e+03,6.376883889646537864e+04,1.336299984712312653e+04,1.000001920508630349e+00,2.629992418504625675e+02,1.273059872408312003e+02,1.299999999293617492e+01,5.000000032871429134e+00,7.999999237579245914e+00,2.468369701582107544e+09,2.468369637432941914e+09 ,0
2.947354421877435016e-02,3.491304721757971856e+04,5.411482892345359141e+04,1.000001920508630349e+00,6.398962990129005909e+08,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,8.700000148917338549e+01,2.468369579724354744e+09,2.468369637432941914e+09 ,0
6.999386757797765313e-04,5.226724114033836668e+04,3.939500965998001629e+04,1.266620087716552462e+03,6.462426663530261517e+08,7.279510820381347003e+02,1.299999999293617492e+01,5.000000032871429134e+00,2.100000014454772099e+02,1.315226254947034121e+09,2.468368394759351254e+09 ,0
-1.213087614360119915e-06,2.211946492592374852e+03,4.429999919600367093e+02,9.999997452701503420e-01,1.239998867393351247e+02,1.387336692847579718e+08,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369617006896019e+09,3.495609634316253662e+07 ,1
6.999386757797765313e-04,9.472844685660675168e-04,5.300026021374378615e+01,1.000001920508630349e+00,6.462429034069200754e+08,2.219999706734970459e+02,-1.653359582576285902e-07,2.999999985175615169e+00,2.169999961237857349e+02,1.539653279451281071e+09,2.468369637432941914e+09 ,0
1.486749039963797259e-01,1.103657502966367974e+04,4.966239319734868332e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.129999991647522961e+02,1.649352483285962105e+09,1.309151869685389996e+09 ,0
1.294934832135953684e+01,9.472844685660675168e-04,1.336299984712312653e+04,2.000000419692817388e+00,6.462429034069200754e+08,8.299988759205825772e+01,-1.653359582576285902e-07,5.000000032871429134e+00,2.129999991647522961e+02,2.468369475274852753e+09,3.259970690625156879e+09 ,0
2.296288099203542643e+01,1.322999614668582581e+03,-4.410370297591725830e-05,1.762449852345662657e+05,1.387336730061328113e+08,1.387223878939599693e+08,2.000000093972726489e+00,2.999999978593413275e+00,1.870000011744344590e+02,2.468369616007077694e+09,3.754435019710630894e+09 ,1
6.999386757797765313e-04,6.474229357878780866e+04,1.336300024015757481e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.699996708489106823e+01,1.399990276613540274e+01,5.000000032871429134e+00,2.169999961237857349e+02,7.803081836312301159e+08,1.347440813314523697e+08 ,0
9.012534425320918530e+00,1.751304417240364273e+03,5.300004983960729987e+01,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369573014893532e+09,2.918826080033004284e+09 ,1
3.599710954899662738e+03,1.144786617630352339e+03,5.300004983960729987e+01,9.999997452701503420e-01,1.387336730061328113e+08,3.731000078242430754e+04,1.299999995866449076e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369572993158340e+09,3.758088931297018051e+09 ,1
3.599999088409939759e+03,7.710001335367560387e+02,5.300026021374378615e+01,3.999999702383178146e+00,2.629992418504625675e+02,1.612648659359556405e+02,1.999999911571151756e+00,-7.710424743123667213e-09,6.000000020695836866e+01,7.945507784879596233e+08,4.048273880128097534e+08 ,0
-1.213087614360119915e-06,7.999025427134256461e+00,6.667000131794053232e+03,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369617006896019e+09,2.468368392737727642e+09 ,1
6.006757251496708250e-02,-2.504720432625617832e-04,5.300004983960729987e+01,1.762480010020572226e+05,6.199920515537269239e+01,8.700019957435597462e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369616007077694e+09,3.505697466628917217e+09 ,1
9.013177860549298259e+00,3.349271320829057004e+03,-4.410370297591725830e-05,9.999997452701503420e-01,1.387336730061328113e+08,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369617006896019e+09,2.468368392737727642e+09 ,1
1.949697921583408970e+03,1.081999866490621571e+03,-4.410370297591725830e-05,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369613007622719e+09,1.249738516147324562e+09 ,1
6.999386757797765313e-04,6.185633941929956200e+04,4.951352746959820070e+04,2.000000419692817388e+00,2.629992418504625675e+02,8.400044332416382531e+01,1.299999999293617492e+01,2.999999985175615169e+00,1.849999955272447210e+02,2.468369544907854080e+09,2.468368394759351254e+09 ,0
3.599999088409939759e+03,4.234637286400821176e+04,7.444151930058299513e+03,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,7.999999237579245914e+00,1.438631949160049915e+09,1.882302182538272858e+09 ,0
3.599976650506922851e+03,2.627151039220698294e+04,8.000015469454228878e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.129999991647522961e+02,1.448684169253712177e+09,2.468368394759351254e+09 ,0
2.951117884401938340e+00,1.296000010748193745e+03,5.300004983960729987e+01,9.999997452701503420e-01,1.387336730061328113e+08,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369614007441044e+09,3.628233091972609520e+09 ,1
9.944058943655284111e+01,2.434756825972730439e+03,2.499999806565824656e+01,2.000000268328555819e+00,1.387334158055818975e+08,1.387336692847579718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369599010167599e+09,2.468372549224571228e+09 ,1
-1.213087614360119915e-06,2.326587362047335773e+03,4.430000487633390094e+02,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369616007077694e+09,3.632057893451860428e+09 ,1
2.725891372250544009e-04,4.378884419877376786e+03,4.429999919600367093e+02,1.599999992165288987e+01,6.199988768910407089e+01,4.583800035837798350e+04,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369617006896019e+09,2.676244924699354172e+08 ,1
3.599999088409939759e+03,6.380197921990788018e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,2.999999985175615169e+00,7.999999237579245914e+00,2.526937670961982727e+09,2.468368394759351254e+09 ,0
3.586372843797806581e+03,1.304468585209340745e+03,5.300004983960729987e+01,1.762480010020572226e+05,1.387336730061328113e+08,1.065999863034416194e+03,2.000000093972726489e+00,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.651343669729576588e+09 ,1
3.599999088409939759e+03,3.066001357280909724e+04,1.336299945408867643e+04,2.000000419692817388e+00,6.462429034069200754e+08,8.299988759205825772e+01,1.366250711931205686e+01,5.000000032871429134e+00,2.159999968840273823e+02,1.405441448637578487e+09,2.468369708850964546e+09 ,0
1.307763775954299490e+00,7.999989079213264631e+00,5.300004983960729987e+01,3.945012025359460949e+03,6.199988768910407089e+01,6.999980788311222568e+01,1.300000023299318563e+01,-2.356881878551320142e-08,1.209999999428558937e+02,2.468369572993158340e+09,2.468368392737727642e+09 ,1
4.163353052675233812e-04,1.236364401903405451e+03,6.549999887793754897e+04,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369601009803772e+09,1.094105666034700155e+09 ,1
8.852952221099418040e+00,2.329003237806790821e+03,8.000002267429067615e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.098401111814771652e+09 ,1
3.599973445092206020e+03,6.524443671881483169e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,7.999999237579245914e+00,1.598791752012282372e+09,2.468368394759351254e+09 ,0
2.378064498753957423e+01,2.657396874212138209e+04,3.404955407466736506e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,7.999999237579245914e+00,1.595500896362334728e+09,1.178779126711830139e+09 ,0
8.001078857091670216e-04,5.682756335597348516e+04,2.000110163836325228e+00,5.070089762772573158e+05,2.629992418504625675e+02,1.520000799538429419e+02,1.299999999293617492e+01,2.999999985175615169e+00,7.999999237579245914e+00,2.468369945297612667e+09,9.830836248397827148e+01 ,0
3.565007178654984273e+03,3.328088099818609771e+04,1.336299984712312653e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.999999911571151756e+00,2.999999985175615169e+00,7.999999237579245914e+00,2.468369684173857212e+09,2.468370087366483212e+09 ,0
